index,명칭,행정 구,분류3,행정구 번호,카테고리 번호,상세주소,이미지 URL,소개
78,청계천헌책방거리,중구,거리,2,5,"{""상세주소"":""서울시 중구 광희동 일대"", ""x"":126.9959254377, ""y"":37.5613498068}",https://search1.kakaocdn.net/argon/130x130_85_c/1GE0zGDs1oe,"이명박(李明博, 1941년 12월 19일 ~ )은 대한민국의 제17대 대통령이다. 본관은 경주이다. 호는 원래 일송(一松)이나 서울특별시장 시절이던 2005년 10월 26일 청계천복원시민위원회 전체 회의에 참석한 고대 동문 김정배 위원장의 권유에 따라 청계(淸溪)로 바꿨다. 1970년 12월 19일 김윤옥과 결혼하여 1남 3녀를 두었다. 아들은 시형, 딸은 주연, 승연, 수연이다. 서울시장으로 있던 2006년 2월 21일 제33회 초교파 전국 목회자 부부 영성 세미나에서 ""가난한 집안 아들로 태어났지만, 어머니의 기도와 신앙을 통해 성공했다""고 간증했다.
일제 강점기 때 오사카에서 목장 노동자였던 아버지 이충우(李忠雨)와 기독교 신자였던 어머니 채태원 사이에 4남 3녀 중 다섯째로 태어났다. 해방 직후 귀국해 포항에서 가난한 어린 시절을 보냈다. 고등학교를 졸업 후 서울로 이사하여 막노동을 비롯해 온갖 잡일을 하던 중 청계천 헌책방 주인에게 얻은 책으로 대입 준비에 들어갔고, 어머니가 좌판 일을 하던 이태원 시장의 상인들 도움으로 등록금을 마련해 고려대학교 상과대학에 입학했다.이태원시장에서 매일 새벽 청소 일을 하는 환경미화원으로 학업을 이어가던 중 생활고를 피해 군대에 입대했으나 기관지확장증으로 진단받아 훈련소에서 강제 퇴소됐다. 3학년 때 상대 학생회장에 당선 한일협정을 반대하는 6.3 시위를 주도했다. 경찰에 체포돼 대법원에서 징역 3년, 집행유예 5년을 선고받고 6개월간 복역했다. 대학 졸업 후 학생운동 전력으로 취업이 되지 않자 박정희 대통령에게 편지를 써 정면 돌파를 시도했다. 어렵게 현대건설에 입사해 5년 만에 이사가 됐고 12년 만인 1977년엔 37세 나이로 현대건설 사장이 되면서 '샐러리맨의 신화'로 불렸다. 이 과정에서 1970년엔 6살 연하의 김윤옥과 결혼했다. 1992년에 현대건설 회장직을 그만두고 민주자유당에 입당해 정계에 입문했으며, 14대 전국구 국회의원에 이어 15대 지역구 국회의원을 지내던 중, 공직선거 및 부정선거방지법위반죄혐의로 피소되어 1997년 9월 1심에서 벌금 400만원을 선고받았다. 1998년 2월 항소를 진행하던 중 한나라당 서울시장 후보 경선 출마를 위해 의원직을 사퇴했다. 1998년 4월 항소심서 벌금 400만 원 형이 선고되자 대법원에 상고했다. 이후 서울시장 후보 경선 출마를 포기하고 미국 조지워싱턴대학으로부터 객원연구원으로 초대를 받아 미국으로 건너갔다.1999년 4월 대법원으로부터 벌금 400만원이 확정되었으나, 2000년 8월 광복절 특사로 사면복권된 후, 민선 3기 32대 서울특별시장에 당선돼 청계천 복원 사업, 서울시 대중교통 환승체계 구축 서울숲 조성 등의 업적을 남겼다. 2007년 12월 19일 제17대 대선에서 '실천하는 경제대통령'이라는 슬로건으로 2위인 대통합민주신당의 정동영 후보를 역대 최대 표차인 521만 여표 차로 누르고 당선되었다. 이듬해 대통령직 인수위원회를 통해 정부 조직의 대대적인 통폐합안을 발표하고, '작은 정부, 큰 시장'을 뼈대로 '경제살리기'의 기치를 내걸었다.집권 초 한미 쇠고기협상이 타결되자 MBC PD수첩을 비롯한 일부 언론과 시민단체들이 미국산 쇠고기의 인간 광우병 위험성을 보도하면서 광우병 사태가 발생했다. 이에 이명박 대통령은 사과하고 30개월 이상 소고기의 수입을 금지하는 재협상을 약속하면서 시위는 잦아들었다. 2008년 9월에는 미국발 글로벌금융위기가 발생했다. 글로벌금융위기로 같은 해 4분기 들어 미국과 일본, 유럽 선진국들의 GDP 성장률이 일제히 마이너스로 돌아섰다. 10월 한 달 동안 아이슬란드, 파키스탄, 우크라이나, 헝가리, 벨로루시 등 5개국이 외환위기를 맞아 IMF 구제금융을 신청했다. 외신들은 한국의 경제를 비관하며 5개국의 뒤를 이어 아시아에서는 한국이 제일먼저 국가부도를 맞을 것으로 전망했다. 실제로 한국의 대외신인도를 나타내는 신용부도스와프(CDF) 프리미엄이 급등하는 등 한국의 부도위험은 사상 최고수준으로 치솟았다. 이에 대내적으로는 미국, 일본, 중국 등과 통화스와프 체결, 매주 비상경제대책회의 주재, 확장적 재정정책 등을 통한 위기극복에 나섰고, 대외적으로는 G20 정상회의 의장국으로서 글로벌금융위기 극복을 위한 국제공조를 이끌어 냈다. 그 결과 한국은 OECD 국가 중 가장 성공적으로 글로벌금융위기를 극복하며 ‘위기 통제에 만점을 받아 교과서적인 경제회복을 이루어낸 국가’라는 평가를 외신으로부터 받았다. 한편 경제위기 극복이 가시화 되는 상황에서 국정기조를 ‘친 서민 중도실용’으로 삼아 경제위기 극복과정에서 어려움에 처한 중소기업과 서민 살리기 행보에 나섰다.2010년 4월에는 유럽발 재정위기가 발생하면서 또 한 번 세계경제는 대침체에 빠졌다. 또한 2011년 8월에는 S&P에 의해 미국의 국가신용등급이 강등되면서 세계 경제는 또 한 번의 충격에 빠졌다. 이에 중국, 일본과 맺은 통화스와프를 확대하고 균형재정을 선언하는 등 위기극복에 나섰다. 그 결과 한국은 2012년 8월 무디스, 피치, S&P등 3대 신용평가사로부터 사상 최고의 국가신용등급을 받았고, 특히 피치로부터 받은 국가신용등급은 사상 처음으로 중국과 일본을 앞섰다. 가장 논란이 된 것은 4대강 살리기 사업으로 반대 진영은 경제효과 의문, 녹조 등 환경파괴, 부실공사, 공기업, 부실재정, 유지보수비용, 기업의 입찰담합 등을 주장하며 대대적인 비난에 나섰다. 그러나 2015년에 대법원은 한강, 낙동강, 금강 영산강에서 진행된 4대강 사업 모두 적법 판결을 내렸다. 또한 2015년에는 4대강 보의 물을 가뭄지역에 공급하는 사업이 추진되기도 하였다. 대북 정책에 있어서는 금강산 관광객 피격 사망 사건, 천안함·연평도 포격 사건 및 북핵 문제 등과 같은 북한의 도발에 대해 금강산 관광 중단, 5.24조치 실시 등 강력한 대북경제제재를 취하며 국제사회에 공조 하여 대북압박에 나섰다. 또한 다른 한편으로 북한이 대북지원을 요구하며 수차례 집요하게 남북 정상회담 개최를 요구해 왔지만 원칙 있는 대북 정책을 위해 이를 거부했다.외교정책은 '더 큰 대한민국(Global Korea)'를 국정지표로 삼아 2010년 서울 G20 정상회의, 2011년 부산 원조개발총회, 2012년엔 서울 핵안보정상회의 등을 개최하면서 한국의 글로벌 리더십을 함양했다. 또한 2009년엔 UAE 원전을 수주하면서 세계 6번째로 원전수출국의 반열에 섰으며, 평창동계올림픽 유치, 소말리아 해적을 소탕한 아덴만의 여명작전 등 외교 안보적 업적을 남겼다. 대미외교는 임기 중 한미FTA 발효를 통해 60여 년간 이어진 한·미 군사동맹을 ‘안보+경제’의 포괄동맹으로 진일보 시켰다. 또한 한·미 간 미사일지침 개정을 통해 미사일 사거리를 연장하고, 미국비자 면제 프로그램(VWP) 가입하는 등 한미관계는 강화됐다. 대일외교는 과거를 직시하면서 미래지향적 한·일 관계 구축을 지향했다.일본 총리로부터 과거사 반성을 담은 간 나오토 총리 담화를 이끌어내고, 조성왕실 의궤를 돌려받는 등 과거사 문제에도 큰 진전이 있었다. 임기 말에는 위안부 문제 해결을 위해 외교적 노력을 기했으나 일본 총리가 소녀상 철거를 요구하는 등 일본 정부가 점차 우경화 되면서 한일 관계는 악화됐고, 일본정부는 이를 독도방문과 일왕 발언 등으로 책임을 돌렸다.
퇴임 이후, 다스를 비롯한 각종 비리에 대한 논란과 비판이 잇따랐으며, 뇌물수수, 횡령 등의 혐의로 구속되었다. 역대 대통령들 중 4번째로 구속되었다. 이후 2018년 10월 5일 1심에서 징역 15년, 벌금 130억 원을 선고받았다. 2020년 10월 29일에는 대법원이 징역 17년과 벌금 130억원, 추징금 57억8천여만원을 선고한 원심을 확정했다. 이명박의 징역형이 확정되면서 전직 대통령으로서의 예우는 모두 박탈되었고 2020년 현재 생존해 있는 전직 대통령 중 예우를 받는 인물은 단 1명도 없게 되었다."
79,남산공원북측순환도로,중구,거리,2,5,"{""상세주소"":""서울시 중구 필동 일대"", ""x"":126.9959254377, ""y"":37.5613498068}",https://search2.kakaocdn.net/argon/130x130_85_c/A1NPHfx6LHg,국도 제3호선 (남해 ~ 초산선)은 경상남도 남해군 미조면 초전삼거리와 평안북도 초산군 초산면을 잇는 대한민국의 일반 국도이다.
80,왕십리곱창골목,중구,거리,2,5,"{""상세주소"":""서울시 중구 황학동 일대"", ""x"":127.0204336493, ""y"":37.568610138}",https://search4.kakaocdn.net/argon/130x130_85_c/7y4gKejUd63,왕십리곱창골목
81,응암동감자탕골목,은평구,거리,12,5,"{""상세주소"":""서울시 은평구 응암3동 일대"", ""x"":126.9217039604, ""y"":37.592642472}",https://search3.kakaocdn.net/argon/130x130_85_c/GXa7VA2jqlr,아래는 KBS 2TV에서 방송된 텔레비전 프로그램인 《VJ특공대》의 방영 목록이다.
82,불광동먹자골목,은평구,거리,12,5,"{""상세주소"":""서울시 은평구 불광1동 일대"", ""x"":126.9353908377, ""y"":37.6192011241}",https://search3.kakaocdn.net/argon/130x130_85_c/1jNVV4pzy6u,"불광역(Bulgwang station, 佛光驛)은 서울특별시 은평구 대조동에 있는 수도권 전철 3호선과 서울 지하철 6호선의 환승역이다. 역명과는 달리 대조동에 있다."
83,둘레길3구간,은평구,거리,12,5,"{""상세주소"":""서울시 은평구 진관동 일대"", ""x"":126.9340959558, ""y"":37.6386797307}",https://search2.kakaocdn.net/argon/130x130_85_c/6B77rdZG9d3,"북한산(北漢山)은 서울특별시 강북구·도봉구·은평구·성북구·종로구와 경기도 고양시 덕양구·양주시·의정부시의 경계에 있는 높이 835.6m(2013년 6월 국토지리정보원 지도)의 산으로, 이름은 조선 후기시대때 한성의 북쪽이라는 뜻에서 유래되었다. 북한산은 1억 7천만년전에 형성되었으며, 이곳은 최초 백제땅으로 지역명으로 한산, 산의 명칭으로 31년 이후 횡악(橫嶽)이라고 하였다. 고구려가 475년 백제로 부터 이곳을 정벌하여 지역명으로 '북한산주'라 칭하고 산명은 그대로 횡악으로 불렀다.
신라가 이곳을 정벌하고(553년)난 후 557년에 북한산주(北漢山州)라 칭하였다. 신라는 횡악을 부아악으로 고쳐부르고, 이곳 북한산주 부아악에 신라 진흥왕 순수비가 세워졌다. 백제 초기에는 횡악(橫嶽), 신라때는 신라 진흥왕 순수비가 세워진 이후 부아악(負兒岳)이라 하였다. 통일신라시대와 고려초기에는 부아산이라 불렀고, 고려 시대에는 993년 이후 때 부아봉(현 인수봉 810.5m), 중봉(현 백운대 835.6m), 국망봉(현 만경대 800.6m, 국토지리정보원) 세 봉우리가 모여 있어 삼각(三角)처럼 보여 삼각산(三角山)으로 불려왔다. 조선 시대에 들어와서 고려시대에 측성한 중흥산성을 보수축하여 북한산성을 축성(1711년)한 이후 한성의 북쪽이라는 의미에서 북한산(北漢山)이란 산명을 별칭으로 사용해 오다가, 일제 강점기 이후로 점차 북한산(北漢山)이란 산명을 정식으로 사용하게 되었다.
1983년에 대한민국의 국립공원 북한산으로 지정 되었고, 2010년에는 북한산 둘레길 코스가 개방되었다."
84,연신내로데오거리,은평구,거리,12,5,"{""상세주소"":""서울시 은평구 갈현2동 일대"", ""x"":126.9129160256, ""y"":37.6209706338}",https://search3.kakaocdn.net/argon/130x130_85_c/G0wcUX8dV0s,"연신내역(Yeonsinnae station, 연신내驛)은 서울특별시 은평구 불광동, 갈현동에 걸쳐있는 수도권 전철 3호선과 서울 지하철 6호선의 환승역이다."
85,장안평자동차용품거리,성동구,거리,4,5,"{""상세주소"":""서울시 성동구 용답동 일대"", ""x"":127.0612932517, ""y"":37.5536935109}",https://search2.kakaocdn.net/argon/130x130_85_c/3Jjw0Bqum8I,장안평자동차용품거리
86,30년전통마장동먹자골목,성동구,거리,4,5,"{""상세주소"":""서울시 성동구 마장동 일대"", ""x"":127.040689845, ""y"":37.5670083299}",https://search4.kakaocdn.net/argon/130x130_85_c/KlbqkHMj8Xb,아래는 한국방송공사의 시사교양 프로그램인 《다큐멘터리 3일》의 방영 목록이다.
88,김가네순대국,성동구,거리,4,5,"{""상세주소"":""서울시 성동구 성수2가1동 일대"", ""x"":127.0581593864, ""y"":37.5403675217}",https://search3.kakaocdn.net/argon/130x130_85_c/6EkTZD3t7T,"가와바타 야스나리(일본어: 川端 康成 (かわばた やすなり), 1899년 6월 14일 ~ 1972년 4월 16일)는 일본의 소설가다. 오사카부 오사카시 기타구의 차화정(此花町, 지금의 덴진바시 부근)에서 태어났다. 도쿄제국대학 문학부 국문학과를 졸업하였다.
요코미쓰 리이치 등과 함께 『분게이지다이(文藝時代)』를 창간하여 당시 유럽의 허무주의, 미래파, 표현주의 영향을 받아서 생긴 문학 유파였던 신감각파(新感覺派)의 대표적 작가로서 활약하였다. 『이즈의 무희(伊豆の踊子)』, 『설국』, 『천 마리의 종이학(千羽鶴)』, 『산소리(山の音)』, 『잠든 미녀(眠れる美女)』, 『고도(古都)
』 등 죽음이나 유전 속 '일본미(日本美)'를 표현한 작품을 발표했고, 1968년(쇼와 43년)에 일본인 최초로 노벨 문학상을 수상했다. 1972년(쇼와 47년)에 만 72세(향년74세)로 사망하였다."
90,공덕동족발골목,마포구,거리,14,5,"{""상세주소"":""서울시 마포구 아현동 일대"", ""x"":126.9560892337, ""y"":37.5546022525}",https://search1.kakaocdn.net/argon/130x130_85_c/AqHb8XyG1aR,"족발(문화어: 발족찜)은 간장과 향신료를 곁들인 돼지 발 부분을 익혀서 기름을 빼고 조린 한국 요리이다. 보통 편을 내어 편육으로 먹는다. 돼지는 앞발이 뒷발보다 더 크므로 앞발은 대자로 팔고 뒷발은 소자로 판매한다. 간장, 마늘, 생강, 대파, 양파, 설탕, 후추, 소주 등 다양한 재료들을 넣는데, 그 외에 넣는 독특한 재료들과 조리 순서에 따라서 냄새도 덜 나고 더 맛깔 나는 족발을 만들 수 있다. 경우에 따라서는 새우젓을 곁들여 먹기도 한다. 허영만 화백의 《식객》에 의하면, 북한 함경도 실향민들이 족발의 영양가가 풍부하다는 사실에 착안해서 만들었다고 한다. 브라질 전통음식인 브라질식 페이조아다를 족발을 써서 한국의 족발과 비슷하게 만들기도 하며, 독일의 슈바인스학세도 족발과 대동소이한 요리이다.
대한민국에서는 족발거리가 형성된 곳이 있는데, 장충동의 족발거리와 공덕동 공덕시장의 족발골목이 유명하다. 또한 대한민국에서는 어린 돼지의 족을 썰지 않고 통으로 '미니족'이라는 이름을 붙여 시판하기도 한다. 그 외에도 불족발도 선보이고 있다."
91,홍대예술의거리,마포구,거리,14,5,"{""상세주소"":""서울시 마포구 서교동 일대"", ""x"":126.9379276799, ""y"":37.5542409105}",https://search3.kakaocdn.net/argon/130x130_85_c/8ee1BiEhOtd,"홍익대학교(弘益大學校, Hongik University)는 서울특별시와 세종특별자치시에 위치한 4년제 사립 대학이다. 약칭은 홍대이며 1946년 4월 25일 재단법인 홍문대학관(弘文大學館)으로 설립, 6월 27일 서울 용산에서 개교하였다. 1947년 6월, 대종교재단(大宗敎財團)에서 인수하여 서울 중구 저동으로 교사를 이전, 교명을 홍익대학으로 변경하였다. 이후에 이흥수, 권경태 등이 투자하여 1948년 8월 10일 재단법인 홍익학원 및 홍익대학관으로 정식 설립인가를 받았고, 1949년 6월 27일 법학부, 문학부, 초급 대학부의 4년제 홍익대학으로 개편하였다. 1961년에 대학정비령에 따라 홍익미술대학으로 개칭, 이듬해 환원, 1971년 수도공과대학을 합병하여 종합대학으로 승격되었다. 홍익인간이라는 건학이념 아래 자주·창조·협동을 교훈으로 산업과 예술이 만나는 대학을 지향한다. 상징동물은 황소, 재단은 학교법인 홍익학원이다.
홍대입구역과 학교 정문을 잇는 홍대앞은 특색있는 문화를 형성하며 상권이 서울 내에서도 특히 발달되어 있다. 이 일대에 2002년 서울시가 '걷고 싶은 거리'를 선정하였고 이후 젠트리피케이션이 발생하면서 급속히 상업화가 진행되었다."
